date,city,reg_id,energy_consumption
2025-07-10,New York,NYIS,529670.0
2025-07-10,New York,NYIS,530750.0
2025-07-10,New York,NYIS,528740.0
2025-07-10,New York,NYIS,527963.0
2025-07-10,New York,NYIS,525449.0
2025-07-10,New York,NYIS,526581.0
2025-07-10,New York,NYIS,527219.0
2025-07-10,New York,NYIS,525993.0
2025-07-10,New York,NYIS,525449.0
2025-07-10,New York,NYIS,451705.0
2025-07-10,New York,NYIS,452738.0
2025-07-10,New York,NYIS,453754.0
2025-07-10,New York,NYIS,452239.0
2025-07-10,New York,NYIS,451705.0
2025-07-10,New York,NYIS,-76258.0
2025-07-10,New York,NYIS,-76932.0
2025-07-10,New York,NYIS,-76996.0
2025-07-10,New York,NYIS,-76501.0
2025-07-10,New York,NYIS,-76258.0
2025-07-09,New York,NYIS,557217.0
2025-07-09,New York,NYIS,557004.0
2025-07-09,New York,NYIS,556728.0
2025-07-09,New York,NYIS,557176.0
2025-07-09,New York,NYIS,557217.0
2025-07-09,New York,NYIS,539278.0
2025-07-09,New York,NYIS,539414.0
2025-07-09,New York,NYIS,539479.0
2025-07-09,New York,NYIS,539351.0
2025-07-09,New York,NYIS,539278.0
2025-07-09,New York,NYIS,477311.0
2025-07-09,New York,NYIS,477370.0
2025-07-09,New York,NYIS,476766.0
2025-07-09,New York,NYIS,477290.0
2025-07-09,New York,NYIS,477311.0
2025-07-09,New York,NYIS,-79906.0
2025-07-09,New York,NYIS,-79634.0
2025-07-09,New York,NYIS,-79962.0
2025-07-09,New York,NYIS,-79886.0
2025-07-09,New York,NYIS,-79906.0
2025-07-08,New York,NYIS,572908.0
2025-07-08,New York,NYIS,574024.0
2025-07-08,New York,NYIS,574492.0
2025-07-08,New York,NYIS,573487.0
2025-07-08,New York,NYIS,572908.0
2025-07-08,New York,NYIS,550747.0
2025-07-08,New York,NYIS,551186.0
2025-07-08,New York,NYIS,551338.0
2025-07-08,New York,NYIS,550984.0
2025-07-08,New York,NYIS,550747.0
2025-07-08,New York,NYIS,494462.0
2025-07-08,New York,NYIS,496127.0
2025-07-08,New York,NYIS,497173.0
