date,city,TMAX,TMIN,reg_id,energy_consumption
2025-03-21,New York,106.0,33.0,NYIS,361883.0
2025-03-21,New York,106.0,33.0,NYIS,348662.0
2025-03-21,New York,106.0,33.0,NYIS,347647.0
2025-03-21,New York,106.0,33.0,NYIS,347077.0
2025-03-21,New York,106.0,33.0,NYIS,348184.0
2025-03-21,New York,106.0,33.0,NYIS,348662.0
2025-03-21,New York,106.0,33.0,NYIS,318249.0
2025-03-21,New York,106.0,33.0,NYIS,318460.0
2025-03-21,New York,106.0,33.0,NYIS,318714.0
2025-03-21,New York,106.0,33.0,NYIS,318389.0
2025-03-21,New York,106.0,33.0,NYIS,318249.0
2025-03-21,New York,106.0,33.0,NYIS,-43634.0
2025-03-21,New York,106.0,33.0,NYIS,-42255.0
2025-03-21,New York,106.0,33.0,NYIS,-41392.0
2025-03-21,New York,106.0,33.0,NYIS,-42902.0
2025-03-21,New York,106.0,33.0,NYIS,-43634.0
2025-03-22,New York,178.0,44.0,NYIS,355387.0
2025-03-22,New York,178.0,44.0,NYIS,355019.0
2025-03-22,New York,178.0,44.0,NYIS,354942.0
2025-03-22,New York,178.0,44.0,NYIS,355195.0
2025-03-22,New York,178.0,44.0,NYIS,355387.0
2025-03-22,New York,178.0,44.0,NYIS,347121.0
2025-03-22,New York,178.0,44.0,NYIS,346575.0
2025-03-22,New York,178.0,44.0,NYIS,346419.0
2025-03-22,New York,178.0,44.0,NYIS,346817.0
2025-03-22,New York,178.0,44.0,NYIS,347121.0
2025-03-22,New York,178.0,44.0,NYIS,317353.0
2025-03-22,New York,178.0,44.0,NYIS,316389.0
2025-03-22,New York,178.0,44.0,NYIS,315351.0
2025-03-22,New York,178.0,44.0,NYIS,317000.0
2025-03-22,New York,178.0,44.0,NYIS,317353.0
2025-03-22,New York,178.0,44.0,NYIS,-38034.0
2025-03-22,New York,178.0,44.0,NYIS,-38630.0
2025-03-22,New York,178.0,44.0,NYIS,-39591.0
2025-03-22,New York,178.0,44.0,NYIS,-38195.0
2025-03-22,New York,178.0,44.0,NYIS,-38034.0
2025-03-23,New York,89.0,-5.0,NYIS,351010.0
2025-03-23,New York,89.0,-5.0,NYIS,351422.0
2025-03-23,New York,89.0,-5.0,NYIS,351612.0
2025-03-23,New York,89.0,-5.0,NYIS,351217.0
2025-03-23,New York,89.0,-5.0,NYIS,351010.0
2025-03-23,New York,89.0,-5.0,NYIS,342480.0
2025-03-23,New York,89.0,-5.0,NYIS,342529.0
2025-03-23,New York,89.0,-5.0,NYIS,342489.0
2025-03-23,New York,89.0,-5.0,NYIS,342522.0
2025-03-23,New York,89.0,-5.0,NYIS,342480.0
2025-03-23,New York,89.0,-5.0,NYIS,299342.0
2025-03-23,New York,89.0,-5.0,NYIS,300286.0
2025-03-23,New York,89.0,-5.0,NYIS,300893.0
2025-03-23,New York,89.0,-5.0,NYIS,299642.0
2025-03-23,New York,89.0,-5.0,NYIS,299342.0
2025-03-23,New York,89.0,-5.0,NYIS,-51668.0
2025-03-23,New York,89.0,-5.0,NYIS,-51136.0
2025-03-23,New York,89.0,-5.0,NYIS,-50719.0
2025-03-23,New York,89.0,-5.0,NYIS,-51575.0
2025-03-23,New York,89.0,-5.0,NYIS,-51668.0
2025-03-24,New York,100.0,33.0,NYIS,398703.0
2025-03-24,New York,100.0,33.0,NYIS,398874.0
2025-03-24,New York,100.0,33.0,NYIS,398827.0
2025-03-24,New York,100.0,33.0,NYIS,398805.0
2025-03-24,New York,100.0,33.0,NYIS,398703.0
2025-03-24,New York,100.0,33.0,NYIS,381810.0
2025-03-24,New York,100.0,33.0,NYIS,382380.0
2025-03-24,New York,100.0,33.0,NYIS,382625.0
2025-03-24,New York,100.0,33.0,NYIS,382099.0
2025-03-24,New York,100.0,33.0,NYIS,381810.0
2025-03-24,New York,100.0,33.0,NYIS,353979.0
2025-03-24,New York,100.0,33.0,NYIS,353240.0
2025-03-24,New York,100.0,33.0,NYIS,353066.0
2025-03-24,New York,100.0,33.0,NYIS,353647.0
2025-03-24,New York,100.0,33.0,NYIS,353979.0
2025-03-24,New York,100.0,33.0,NYIS,-44724.0
2025-03-24,New York,100.0,33.0,NYIS,-45634.0
2025-03-24,New York,100.0,33.0,NYIS,-45761.0
2025-03-24,New York,100.0,33.0,NYIS,-45158.0
2025-03-24,New York,100.0,33.0,NYIS,-44724.0
2025-03-25,New York,144.0,83.0,NYIS,378247.0
2025-03-25,New York,144.0,83.0,NYIS,378480.0
2025-03-25,New York,144.0,83.0,NYIS,378674.0
2025-03-25,New York,144.0,83.0,NYIS,378329.0
2025-03-25,New York,144.0,83.0,NYIS,378247.0
2025-03-25,New York,144.0,83.0,NYIS,368080.0
2025-03-25,New York,144.0,83.0,NYIS,367864.0
2025-03-25,New York,144.0,83.0,NYIS,367807.0
2025-03-25,New York,144.0,83.0,NYIS,367965.0
2025-03-25,New York,144.0,83.0,NYIS,368080.0
2025-03-25,New York,144.0,83.0,NYIS,329716.0
2025-03-25,New York,144.0,83.0,NYIS,331665.0
2025-03-25,New York,144.0,83.0,NYIS,332265.0
2025-03-25,New York,144.0,83.0,NYIS,330620.0
2025-03-25,New York,144.0,83.0,NYIS,329716.0
2025-03-25,New York,144.0,83.0,NYIS,-48531.0
2025-03-25,New York,144.0,83.0,NYIS,-46815.0
2025-03-25,New York,144.0,83.0,NYIS,-46409.0
2025-03-25,New York,144.0,83.0,NYIS,-47709.0
2025-03-25,New York,144.0,83.0,NYIS,-48531.0
2025-03-26,New York,117.0,28.0,NYIS,385096.0
2025-03-26,New York,117.0,28.0,NYIS,383758.0
2025-03-26,New York,117.0,28.0,NYIS,383131.0
2025-03-26,New York,117.0,28.0,NYIS,384435.0
2025-03-26,New York,117.0,28.0,NYIS,385096.0
2025-03-26,New York,117.0,28.0,NYIS,375433.0
2025-03-26,New York,117.0,28.0,NYIS,374704.0
2025-03-26,New York,117.0,28.0,NYIS,374344.0
2025-03-26,New York,117.0,28.0,NYIS,375072.0
2025-03-26,New York,117.0,28.0,NYIS,375433.0
2025-03-26,New York,117.0,28.0,NYIS,331734.0
2025-03-26,New York,117.0,28.0,NYIS,330397.0
2025-03-26,New York,117.0,28.0,NYIS,330121.0
2025-03-26,New York,117.0,28.0,NYIS,331059.0
2025-03-26,New York,117.0,28.0,NYIS,331734.0
2025-03-26,New York,117.0,28.0,NYIS,-53362.0
2025-03-26,New York,117.0,28.0,NYIS,-53361.0
2025-03-26,New York,117.0,28.0,NYIS,-53010.0
2025-03-26,New York,117.0,28.0,NYIS,-53376.0
2025-03-26,New York,117.0,28.0,NYIS,-53362.0
2025-03-27,New York,117.0,11.0,NYIS,370372.0
2025-03-27,New York,117.0,11.0,NYIS,371220.0
2025-03-27,New York,117.0,11.0,NYIS,371568.0
2025-03-27,New York,117.0,11.0,NYIS,370819.0
2025-03-27,New York,117.0,11.0,NYIS,370372.0
2025-03-27,New York,117.0,11.0,NYIS,361268.0
2025-03-27,New York,117.0,11.0,NYIS,362180.0
2025-03-27,New York,117.0,11.0,NYIS,362560.0
2025-03-27,New York,117.0,11.0,NYIS,361731.0
2025-03-27,New York,117.0,11.0,NYIS,361268.0
2025-03-27,New York,117.0,11.0,NYIS,319240.0
2025-03-27,New York,117.0,11.0,NYIS,319718.0
2025-03-27,New York,117.0,11.0,NYIS,319577.0
2025-03-27,New York,117.0,11.0,NYIS,319634.0
2025-03-27,New York,117.0,11.0,NYIS,319240.0
2025-03-27,New York,117.0,11.0,NYIS,-51132.0
2025-03-27,New York,117.0,11.0,NYIS,-51502.0
2025-03-27,New York,117.0,11.0,NYIS,-51991.0
2025-03-27,New York,117.0,11.0,NYIS,-51185.0
2025-03-27,New York,117.0,11.0,NYIS,-51132.0
2025-03-28,New York,172.0,78.0,NYIS,371809.0
2025-03-28,New York,172.0,78.0,NYIS,373171.0
2025-03-28,New York,172.0,78.0,NYIS,373815.0
2025-03-28,New York,172.0,78.0,NYIS,372529.0
2025-03-28,New York,172.0,78.0,NYIS,371809.0
2025-03-28,New York,172.0,78.0,NYIS,362222.0
2025-03-28,New York,172.0,78.0,NYIS,363501.0
2025-03-28,New York,172.0,78.0,NYIS,364113.0
2025-03-28,New York,172.0,78.0,NYIS,362869.0
2025-03-28,New York,172.0,78.0,NYIS,362222.0
2025-03-28,New York,172.0,78.0,NYIS,306793.0
2025-03-28,New York,172.0,78.0,NYIS,307923.0
2025-03-28,New York,172.0,78.0,NYIS,309097.0
2025-03-28,New York,172.0,78.0,NYIS,307111.0
2025-03-28,New York,172.0,78.0,NYIS,306793.0
2025-03-28,New York,172.0,78.0,NYIS,-65016.0
2025-03-28,New York,172.0,78.0,NYIS,-65248.0
2025-03-28,New York,172.0,78.0,NYIS,-64718.0
2025-03-28,New York,172.0,78.0,NYIS,-65418.0
2025-03-28,New York,172.0,78.0,NYIS,-65016.0
2025-03-29,New York,272.0,,NYIS,356917.0
2025-03-29,New York,272.0,,NYIS,356692.0
2025-03-29,New York,272.0,,NYIS,356584.0
2025-03-29,New York,272.0,,NYIS,356803.0
2025-03-29,New York,272.0,,NYIS,356917.0
2025-03-29,New York,272.0,,NYIS,338534.0
2025-03-29,New York,272.0,,NYIS,338849.0
2025-03-29,New York,272.0,,NYIS,339033.0
2025-03-29,New York,272.0,,NYIS,338694.0
2025-03-29,New York,272.0,,NYIS,338534.0
2025-03-29,New York,272.0,,NYIS,315609.0
2025-03-29,New York,272.0,,NYIS,314944.0
2025-03-29,New York,272.0,,NYIS,314378.0
2025-03-29,New York,272.0,,NYIS,315532.0
2025-03-29,New York,272.0,,NYIS,315609.0
2025-03-29,New York,272.0,,NYIS,-41308.0
2025-03-29,New York,272.0,,NYIS,-41748.0
2025-03-29,New York,272.0,,NYIS,-42206.0
2025-03-29,New York,272.0,,NYIS,-41271.0
2025-03-29,New York,272.0,,NYIS,-41308.0
2025-03-17,Chicago,117.0,-32.0,PJM,2102358.0
2025-03-17,Chicago,117.0,-32.0,PJM,2085854.0
2025-03-17,Chicago,117.0,-32.0,PJM,2075907.0
2025-03-17,Chicago,117.0,-32.0,PJM,2094064.0
2025-03-17,Chicago,117.0,-32.0,PJM,2102358.0
2025-03-17,Chicago,117.0,-32.0,PJM,2070618.0
2025-03-17,Chicago,117.0,-32.0,PJM,2052943.0
2025-03-17,Chicago,117.0,-32.0,PJM,2044663.0
2025-03-17,Chicago,117.0,-32.0,PJM,2061571.0
2025-03-17,Chicago,117.0,-32.0,PJM,2070618.0
2025-03-17,Chicago,117.0,-32.0,PJM,2196399.0
2025-03-17,Chicago,117.0,-32.0,PJM,2174841.0
2025-03-17,Chicago,117.0,-32.0,PJM,2163920.0
2025-03-17,Chicago,117.0,-32.0,PJM,2185294.0
2025-03-17,Chicago,117.0,-32.0,PJM,2196399.0
2025-03-17,Chicago,117.0,-32.0,PJM,94040.0
2025-03-17,Chicago,117.0,-32.0,PJM,88985.0
2025-03-17,Chicago,117.0,-32.0,PJM,88011.0
2025-03-17,Chicago,117.0,-32.0,PJM,91229.0
2025-03-17,Chicago,117.0,-32.0,PJM,94040.0
2025-03-18,Chicago,222.0,56.0,PJM,2088667.0
2025-03-18,Chicago,222.0,56.0,PJM,2100816.0
2025-03-18,Chicago,222.0,56.0,PJM,2107491.0
2025-03-18,Chicago,222.0,56.0,PJM,2094660.0
2025-03-18,Chicago,222.0,56.0,PJM,2088667.0
2025-03-18,Chicago,222.0,56.0,PJM,2035675.0
2025-03-18,Chicago,222.0,56.0,PJM,2047736.0
2025-03-18,Chicago,222.0,56.0,PJM,2053618.0
2025-03-18,Chicago,222.0,56.0,PJM,2041871.0
2025-03-18,Chicago,222.0,56.0,PJM,2035675.0
2025-03-18,Chicago,222.0,56.0,PJM,2209715.0
2025-03-18,Chicago,222.0,56.0,PJM,2219172.0
2025-03-18,Chicago,222.0,56.0,PJM,2224486.0
2025-03-18,Chicago,222.0,56.0,PJM,2214568.0
2025-03-18,Chicago,222.0,56.0,PJM,2209715.0
2025-03-18,Chicago,222.0,56.0,PJM,121050.0
2025-03-18,Chicago,222.0,56.0,PJM,118358.0
2025-03-18,Chicago,222.0,56.0,PJM,116997.0
2025-03-18,Chicago,222.0,56.0,PJM,119910.0
2025-03-18,Chicago,222.0,56.0,PJM,121050.0
2025-03-19,Chicago,83.0,17.0,PJM,2017509.0
2025-03-19,Chicago,83.0,17.0,PJM,2021147.0
2025-03-19,Chicago,83.0,17.0,PJM,2022675.0
2025-03-19,Chicago,83.0,17.0,PJM,2019380.0
2025-03-19,Chicago,83.0,17.0,PJM,2017509.0
2025-03-19,Chicago,83.0,17.0,PJM,1966446.0
2025-03-19,Chicago,83.0,17.0,PJM,1972063.0
2025-03-19,Chicago,83.0,17.0,PJM,1974466.0
2025-03-19,Chicago,83.0,17.0,PJM,1969434.0
2025-03-19,Chicago,83.0,17.0,PJM,1966446.0
2025-03-19,Chicago,83.0,17.0,PJM,2132480.0
2025-03-19,Chicago,83.0,17.0,PJM,2136859.0
2025-03-19,Chicago,83.0,17.0,PJM,2138772.0
2025-03-19,Chicago,83.0,17.0,PJM,2134355.0
2025-03-19,Chicago,83.0,17.0,PJM,2132480.0
2025-03-19,Chicago,83.0,17.0,PJM,114968.0
2025-03-19,Chicago,83.0,17.0,PJM,115710.0
2025-03-19,Chicago,83.0,17.0,PJM,116095.0
2025-03-19,Chicago,83.0,17.0,PJM,114972.0
2025-03-19,Chicago,83.0,17.0,PJM,114968.0
2025-03-20,Chicago,67.0,-5.0,PJM,2047073.0
2025-03-20,Chicago,67.0,-5.0,PJM,2040424.0
2025-03-20,Chicago,67.0,-5.0,PJM,2036855.0
2025-03-20,Chicago,67.0,-5.0,PJM,2044036.0
2025-03-20,Chicago,67.0,-5.0,PJM,2047073.0
2025-03-20,Chicago,67.0,-5.0,PJM,2025147.0
2025-03-20,Chicago,67.0,-5.0,PJM,2013852.0
2025-03-20,Chicago,67.0,-5.0,PJM,2008705.0
2025-03-20,Chicago,67.0,-5.0,PJM,2019277.0
2025-03-20,Chicago,67.0,-5.0,PJM,2025147.0
2025-03-20,Chicago,67.0,-5.0,PJM,2185981.0
2025-03-20,Chicago,67.0,-5.0,PJM,2181687.0
2025-03-20,Chicago,67.0,-5.0,PJM,2177801.0
2025-03-20,Chicago,67.0,-5.0,PJM,2184177.0
2025-03-20,Chicago,67.0,-5.0,PJM,2185981.0
2025-03-20,Chicago,67.0,-5.0,PJM,138908.0
2025-03-20,Chicago,67.0,-5.0,PJM,141263.0
2025-03-20,Chicago,67.0,-5.0,PJM,140947.0
2025-03-20,Chicago,67.0,-5.0,PJM,140141.0
2025-03-20,Chicago,67.0,-5.0,PJM,138908.0
2025-03-21,Chicago,156.0,-5.0,PJM,2071053.0
2025-03-21,Chicago,156.0,-5.0,PJM,2070608.0
2025-03-21,Chicago,156.0,-5.0,PJM,2070735.0
2025-03-21,Chicago,156.0,-5.0,PJM,2070607.0
2025-03-21,Chicago,156.0,-5.0,PJM,2071053.0
2025-03-21,Chicago,156.0,-5.0,PJM,2025288.0
2025-03-21,Chicago,156.0,-5.0,PJM,2029644.0
2025-03-21,Chicago,156.0,-5.0,PJM,2031166.0
2025-03-21,Chicago,156.0,-5.0,PJM,2027719.0
2025-03-21,Chicago,156.0,-5.0,PJM,2025288.0
2025-03-21,Chicago,156.0,-5.0,PJM,2189062.0
2025-03-21,Chicago,156.0,-5.0,PJM,2186411.0
2025-03-21,Chicago,156.0,-5.0,PJM,2186861.0
2025-03-21,Chicago,156.0,-5.0,PJM,2187485.0
2025-03-21,Chicago,156.0,-5.0,PJM,2189062.0
2025-03-21,Chicago,156.0,-5.0,PJM,117994.0
2025-03-21,Chicago,156.0,-5.0,PJM,115789.0
2025-03-21,Chicago,156.0,-5.0,PJM,116111.0
2025-03-21,Chicago,156.0,-5.0,PJM,116864.0
2025-03-21,Chicago,156.0,-5.0,PJM,117994.0
2025-03-22,Chicago,83.0,11.0,PJM,1938417.0
2025-03-22,Chicago,83.0,11.0,PJM,1940860.0
2025-03-22,Chicago,83.0,11.0,PJM,1943508.0
2025-03-22,Chicago,83.0,11.0,PJM,1939325.0
2025-03-22,Chicago,83.0,11.0,PJM,1938417.0
2025-03-22,Chicago,83.0,11.0,PJM,1928004.0
2025-03-22,Chicago,83.0,11.0,PJM,1926784.0
2025-03-22,Chicago,83.0,11.0,PJM,1926711.0
2025-03-22,Chicago,83.0,11.0,PJM,1927071.0
2025-03-22,Chicago,83.0,11.0,PJM,1928004.0
2025-03-22,Chicago,83.0,11.0,PJM,2052663.0
2025-03-22,Chicago,83.0,11.0,PJM,2060372.0
2025-03-22,Chicago,83.0,11.0,PJM,2065077.0
2025-03-22,Chicago,83.0,11.0,PJM,2056290.0
2025-03-22,Chicago,83.0,11.0,PJM,2052663.0
2025-03-22,Chicago,83.0,11.0,PJM,114246.0
2025-03-22,Chicago,83.0,11.0,PJM,119511.0
2025-03-22,Chicago,83.0,11.0,PJM,121568.0
2025-03-22,Chicago,83.0,11.0,PJM,116965.0
2025-03-22,Chicago,83.0,11.0,PJM,114246.0
2025-03-23,Chicago,111.0,17.0,PJM,1977884.0
2025-03-23,Chicago,111.0,17.0,PJM,1977387.0
2025-03-23,Chicago,111.0,17.0,PJM,1975634.0
2025-03-23,Chicago,111.0,17.0,PJM,1978190.0
2025-03-23,Chicago,111.0,17.0,PJM,1977884.0
2025-03-23,Chicago,111.0,17.0,PJM,1944874.0
2025-03-23,Chicago,111.0,17.0,PJM,1945497.0
2025-03-23,Chicago,111.0,17.0,PJM,1945653.0
2025-03-23,Chicago,111.0,17.0,PJM,1945299.0
2025-03-23,Chicago,111.0,17.0,PJM,1944874.0
2025-03-23,Chicago,111.0,17.0,PJM,2079975.0
2025-03-23,Chicago,111.0,17.0,PJM,2076619.0
2025-03-23,Chicago,111.0,17.0,PJM,2074653.0
2025-03-23,Chicago,111.0,17.0,PJM,2078902.0
2025-03-23,Chicago,111.0,17.0,PJM,2079975.0
2025-03-23,Chicago,111.0,17.0,PJM,102094.0
2025-03-23,Chicago,111.0,17.0,PJM,99235.0
2025-03-23,Chicago,111.0,17.0,PJM,99022.0
2025-03-23,Chicago,111.0,17.0,PJM,100714.0
2025-03-23,Chicago,111.0,17.0,PJM,102094.0
2025-03-24,Chicago,100.0,6.0,PJM,2112634.0
2025-03-24,Chicago,100.0,6.0,PJM,2108382.0
2025-03-24,Chicago,100.0,6.0,PJM,2106705.0
2025-03-24,Chicago,100.0,6.0,PJM,2110449.0
2025-03-24,Chicago,100.0,6.0,PJM,2112634.0
2025-03-24,Chicago,100.0,6.0,PJM,2082535.0
2025-03-24,Chicago,100.0,6.0,PJM,2079234.0
2025-03-24,Chicago,100.0,6.0,PJM,2077379.0
2025-03-24,Chicago,100.0,6.0,PJM,2080953.0
2025-03-24,Chicago,100.0,6.0,PJM,2082535.0
2025-03-24,Chicago,100.0,6.0,PJM,2211870.0
2025-03-24,Chicago,100.0,6.0,PJM,2208430.0
2025-03-24,Chicago,100.0,6.0,PJM,2205749.0
2025-03-24,Chicago,100.0,6.0,PJM,2210569.0
2025-03-24,Chicago,100.0,6.0,PJM,2211870.0
2025-03-24,Chicago,100.0,6.0,PJM,99236.0
2025-03-24,Chicago,100.0,6.0,PJM,100048.0
2025-03-24,Chicago,100.0,6.0,PJM,99044.0
2025-03-24,Chicago,100.0,6.0,PJM,100120.0
2025-03-24,Chicago,100.0,6.0,PJM,99236.0
2025-03-25,Chicago,106.0,6.0,PJM,2053680.0
2025-03-25,Chicago,106.0,6.0,PJM,2055481.0
2025-03-25,Chicago,106.0,6.0,PJM,2056408.0
2025-03-25,Chicago,106.0,6.0,PJM,2054413.0
2025-03-25,Chicago,106.0,6.0,PJM,2053680.0
2025-03-25,Chicago,106.0,6.0,PJM,2069211.0
2025-03-25,Chicago,106.0,6.0,PJM,2066940.0
2025-03-25,Chicago,106.0,6.0,PJM,2066380.0
2025-03-25,Chicago,106.0,6.0,PJM,2067898.0
2025-03-25,Chicago,106.0,6.0,PJM,2069211.0
2025-03-25,Chicago,106.0,6.0,PJM,2147808.0
2025-03-25,Chicago,106.0,6.0,PJM,2152897.0
2025-03-25,Chicago,106.0,6.0,PJM,2155006.0
2025-03-25,Chicago,106.0,6.0,PJM,2149789.0
2025-03-25,Chicago,106.0,6.0,PJM,2147808.0
2025-03-25,Chicago,106.0,6.0,PJM,94126.0
2025-03-25,Chicago,106.0,6.0,PJM,97414.0
2025-03-25,Chicago,106.0,6.0,PJM,98595.0
2025-03-25,Chicago,106.0,6.0,PJM,95374.0
2025-03-25,Chicago,106.0,6.0,PJM,94126.0
2025-03-26,Chicago,122.0,0.0,PJM,2134592.0
2025-03-26,Chicago,122.0,0.0,PJM,2125775.0
2025-03-26,Chicago,122.0,0.0,PJM,2121989.0
2025-03-26,Chicago,122.0,0.0,PJM,2130073.0
2025-03-26,Chicago,122.0,0.0,PJM,2134592.0
2025-03-26,Chicago,122.0,0.0,PJM,2123434.0
2025-03-26,Chicago,122.0,0.0,PJM,2116100.0
2025-03-26,Chicago,122.0,0.0,PJM,2112721.0
2025-03-26,Chicago,122.0,0.0,PJM,2119671.0
2025-03-26,Chicago,122.0,0.0,PJM,2123434.0
2025-03-26,Chicago,122.0,0.0,PJM,2219626.0
2025-03-26,Chicago,122.0,0.0,PJM,2209809.0
2025-03-26,Chicago,122.0,0.0,PJM,2204998.0
2025-03-26,Chicago,122.0,0.0,PJM,2214587.0
2025-03-26,Chicago,122.0,0.0,PJM,2219626.0
2025-03-26,Chicago,122.0,0.0,PJM,85033.0
2025-03-26,Chicago,122.0,0.0,PJM,84034.0
2025-03-26,Chicago,122.0,0.0,PJM,83010.0
2025-03-26,Chicago,122.0,0.0,PJM,84513.0
2025-03-26,Chicago,122.0,0.0,PJM,85033.0
2025-03-27,Chicago,122.0,56.0,PJM,2103774.0
2025-03-27,Chicago,122.0,56.0,PJM,2114562.0
2025-03-27,Chicago,122.0,56.0,PJM,2119140.0
2025-03-27,Chicago,122.0,56.0,PJM,2109493.0
2025-03-27,Chicago,122.0,56.0,PJM,2103774.0
2025-03-27,Chicago,122.0,56.0,PJM,2102886.0
2025-03-27,Chicago,122.0,56.0,PJM,2113575.0
2025-03-27,Chicago,122.0,56.0,PJM,2117847.0
2025-03-27,Chicago,122.0,56.0,PJM,2108505.0
2025-03-27,Chicago,122.0,56.0,PJM,2102886.0
2025-03-27,Chicago,122.0,56.0,PJM,2184322.0
2025-03-27,Chicago,122.0,56.0,PJM,2194346.0
2025-03-27,Chicago,122.0,56.0,PJM,2199565.0
2025-03-27,Chicago,122.0,56.0,PJM,2190040.0
2025-03-27,Chicago,122.0,56.0,PJM,2184322.0
2025-03-27,Chicago,122.0,56.0,PJM,80546.0
2025-03-27,Chicago,122.0,56.0,PJM,79781.0
2025-03-27,Chicago,122.0,56.0,PJM,80422.0
2025-03-27,Chicago,122.0,56.0,PJM,80545.0
2025-03-27,Chicago,122.0,56.0,PJM,80546.0
2025-03-28,Chicago,256.0,89.0,PJM,1993875.0
